time,v(n0),v(n1),v(n2),v(n3),v(n4),v(n5),v(n6),v(n7),v(n8),v(n9)
2.62800000e-07,3.14318735e-01,3.14318845e-01,3.14318817e-01,3.14318860e-01,3.14318964e-01,3.14318912e-01,3.14318829e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
2.72800000e-07,3.14318734e-01,3.14318845e-01,3.14318817e-01,3.14318860e-01,3.14318965e-01,3.14318911e-01,3.14318828e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
2.82800000e-07,3.14318733e-01,3.14318845e-01,3.14318817e-01,3.14318861e-01,3.14318965e-01,3.14318911e-01,3.14318828e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
2.92800000e-07,3.14318732e-01,3.14318845e-01,3.14318817e-01,3.14318861e-01,3.14318966e-01,3.14318911e-01,3.14318828e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
3.02800000e-07,3.14318732e-01,3.14318846e-01,3.14318817e-01,3.14318861e-01,3.14318966e-01,3.14318911e-01,3.14318828e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
3.12800000e-07,3.14318731e-01,3.14318846e-01,3.14318817e-01,3.14318861e-01,3.14318967e-01,3.14318911e-01,3.14318828e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.22800000e-07,3.14318731e-01,3.14318846e-01,3.14318817e-01,3.14318861e-01,3.14318968e-01,3.14318911e-01,3.14318827e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.32800000e-07,3.14318731e-01,3.14318846e-01,3.14318817e-01,3.14318861e-01,3.14318968e-01,3.14318910e-01,3.14318827e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.42800000e-07,3.14318731e-01,3.14318846e-01,3.14318817e-01,3.14318861e-01,3.14318969e-01,3.14318910e-01,3.14318827e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.52800000e-07,3.14318731e-01,3.14318847e-01,3.14318817e-01,3.14318861e-01,3.14318969e-01,3.14318910e-01,3.14318827e-01,3.14318815e-01,3.14318845e-01,3.14318780e-01
3.62800000e-07,3.14318732e-01,3.14318847e-01,3.14318817e-01,3.14318861e-01,3.14318969e-01,3.14318910e-01,3.14318826e-01,3.14318815e-01,3.14318845e-01,3.14318780e-01
3.72800000e-07,3.14318731e-01,3.14318847e-01,3.14318817e-01,3.14318861e-01,3.14318969e-01,3.14318910e-01,3.14318826e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.82800000e-07,3.14318731e-01,3.14318847e-01,3.14318817e-01,3.14318861e-01,3.14318970e-01,3.14318910e-01,3.14318826e-01,3.14318815e-01,3.14318845e-01,3.14318779e-01
3.92800000e-07,3.14318731e-01,3.14318847e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318826e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.02800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318826e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.12800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318826e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.22800000e-07,3.14318730e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318826e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.32800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318825e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.42800000e-07,3.14318732e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318825e-01,3.14318816e-01,3.14318845e-01,3.14318779e-01
4.52800000e-07,3.14318732e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318824e-01,3.14318816e-01,3.14318844e-01,3.14318779e-01
4.62800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318823e-01,3.14318816e-01,3.14318844e-01,3.14318779e-01
4.72800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318909e-01,3.14318823e-01,3.14318816e-01,3.14318844e-01,3.14318779e-01
4.82800000e-07,3.14318731e-01,3.14318848e-01,3.14318817e-01,3.14318862e-01,3.14318970e-01,3.14318908e-01,3.14318822e-01,3.14318816e-01,3.14318844e-01,3.14318779e-01
4.92800000e-07,3.14318731e-01,3.14318849e-01,3.14318817e-01,3.14318863e-01,3.14318969e-01,3.14318908e-01,3.14318821e-01,3.14318816e-01,3.14318843e-01,3.14318780e-01
5.02800000e-07,3.14318731e-01,3.14318849e-01,3.14318817e-01,3.14318862e-01,3.14318969e-01,3.14318908e-01,3.14318820e-01,3.14318816e-01,3.14318843e-01,3.14318779e-01
5.12800000e-07,3.14318731e-01,3.14318849e-01,3.14318817e-01,3.14318862e-01,3.14318969e-01,3.14318909e-01,3.14318819e-01,3.14318815e-01,3.14318843e-01,3.14318779e-01
5.22800000e-07,3.14318731e-01,3.14318849e-01,3.14318817e-01,3.14318862e-01,3.14318969e-01,3.14318909e-01,3.14318818e-01,3.14318815e-01,3.14318843e-01,3.14318779e-01
5.32800000e-07,3.14318731e-01,3.14318849e-01,3.14318817e-01,3.14318863e-01,3.14318969e-01,3.14318909e-01,3.14318818e-01,3.14318815e-01,3.14318843e-01,3.14318780e-01
5.42800000e-07,3.14318731e-01,3.14318850e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318817e-01,3.14318816e-01,3.14318843e-01,3.14318779e-01
5.52800000e-07,3.14318731e-01,3.14318850e-01,3.14318818e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318817e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
5.62800000e-07,3.14318731e-01,3.14318851e-01,3.14318817e-01,3.14318863e-01,3.14318969e-01,3.14318908e-01,3.14318817e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
5.72800000e-07,3.14318731e-01,3.14318851e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318780e-01
5.82800000e-07,3.14318731e-01,3.14318851e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
5.92800000e-07,3.14318731e-01,3.14318852e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
6.02800000e-07,3.14318731e-01,3.14318852e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
6.12800000e-07,3.14318731e-01,3.14318852e-01,3.14318817e-01,3.14318863e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
6.22800000e-07,3.14318731e-01,3.14318853e-01,3.14318817e-01,3.14318863e-01,3.14318969e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318842e-01,3.14318779e-01
6.32800000e-07,3.14318731e-01,3.14318853e-01,3.14318817e-01,3.14318863e-01,3.14318969e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318841e-01,3.14318780e-01
6.42800000e-07,3.14318731e-01,3.14318853e-01,3.14318817e-01,3.14318864e-01,3.14318970e-01,3.14318908e-01,3.14318816e-01,3.14318816e-01,3.14318841e-01,3.14318780e-01
6.52800000e-07,3.14318730e-01,3.14318853e-01,3.14318817e-01,3.14318864e-01,3.14318970e-01,3.14318907e-01,3.14318817e-01,3.14318817e-01,3.14318841e-01,3.14318780e-01
6.62800000e-07,3.14318730e-01,3.14318853e-01,3.14318817e-01,3.14318864e-01,3.14318969e-01,3.14318907e-01,3.14318817e-01,3.14318816e-01,3.14318840e-01,3.14318779e-01
6.72800000e-07,3.14318731e-01,3.14318853e-01,3.14318817e-01,3.14318864e-01,3.14318970e-01,3.14318907e-01,3.14318816e-01,3.14318816e-01,3.14318840e-01,3.14318779e-01
6.82800000e-07,3.14318731e-01,3.14318853e-01,3.14318817e-01,3.14318864e-01,3.14318970e-01,3.14318906e-01,3.14318817e-01,3.14318816e-01,3.14318840e-01,3.14318780e-01
6.92800000e-07,3.14318730e-01,3.14318854e-01,3.14318817e-01,3.14318864e-01,3.14318970e-01,3.14318906e-01,3.14318816e-01,3.14318816e-01,3.14318840e-01,3.14318779e-01
7.02800000e-07,3.14318730e-01,3.14318854e-01,3.14318817e-01,3.14318865e-01,3.14318970e-01,3.14318905e-01,3.14318816e-01,3.14318816e-01,3.14318839e-01,3.14318779e-01
7.12800000e-07,3.14318731e-01,3.14318854e-01,3.14318817e-01,3.14318865e-01,3.14318970e-01,3.14318905e-01,3.14318817e-01,3.14318816e-01,3.14318839e-01,3.14318779e-01
7.22800000e-07,3.14318731e-01,3.14318854e-01,3.14318817e-01,3.14318865e-01,3.14318970e-01,3.14318905e-01,3.14318816e-01,3.14318816e-01,3.14318839e-01,3.14318779e-01
7.32800000e-07,3.14318730e-01,3.14318854e-01,3.14318817e-01,3.14318865e-01,3.14318970e-01,3.14318904e-01,3.14318816e-01,3.14318816e-01,3.14318839e-01,3.14318779e-01
7.42800000e-07,3.14318730e-01,3.14318855e-01,3.14318817e-01,3.14318866e-01,3.14318970e-01,3.14318904e-01,3.14318817e-01,3.14318815e-01,3.14318839e-01,3.14318779e-01
7.52800000e-07,3.14318731e-01,3.14318855e-01,3.14318817e-01,3.14318866e-01,3.14318970e-01,3.14318904e-01,3.14318816e-01,3.14318815e-01,3.14318839e-01,3.14318779e-01
7.62800000e-07,3.14318731e-01,3.14318856e-01,3.14318817e-01,3.14318867e-01,3.14318969e-01,3.14318903e-01,3.14318816e-01,3.14318815e-01,3.14318839e-01,3.14318778e-01
7.72800000e-07,3.14318731e-01,3.14318856e-01,3.14318817e-01,3.14318867e-01,3.14318969e-01,3.14318903e-01,3.14318815e-01,3.14318815e-01,3.14318839e-01,3.14318779e-01
7.82800000e-07,3.14318732e-01,3.14318856e-01,3.14318817e-01,3.14318867e-01,3.14318970e-01,3.14318902e-01,3.14318815e-01,3.14318814e-01,3.14318838e-01,3.14318779e-01
7.92800000e-07,3.14318732e-01,3.14318856e-01,3.14318817e-01,3.14318868e-01,3.14318970e-01,3.14318902e-01,3.14318815e-01,3.14318814e-01,3.14318838e-01,3.14318779e-01
8.02800000e-07,3.14318731e-01,3.14318856e-01,3.14318817e-01,3.14318869e-01,3.14318970e-01,3.14318901e-01,3.14318815e-01,3.14318814e-01,3.14318838e-01,3.14318779e-01
8.12800000e-07,3.14318731e-01,3.14318856e-01,3.14318817e-01,3.14318870e-01,3.14318970e-01,3.14318901e-01,3.14318815e-01,3.14318813e-01,3.14318838e-01,3.14318779e-01
8.22800000e-07,3.14318731e-01,3.14318857e-01,3.14318817e-01,3.14318871e-01,3.14318970e-01,3.14318900e-01,3.14318815e-01,3.14318813e-01,3.14318838e-01,3.14318779e-01
8.32800000e-07,3.14318731e-01,3.14318857e-01,3.14318818e-01,3.14318871e-01,3.14318969e-01,3.14318900e-01,3.14318815e-01,3.14318813e-01,3.14318838e-01,3.14318779e-01
8.42800000e-07,3.14318731e-01,3.14318857e-01,3.14318817e-01,3.14318871e-01,3.14318969e-01,3.14318899e-01,3.14318815e-01,3.14318813e-01,3.14318838e-01,3.14318779e-01
8.52800000e-07,3.14318732e-01,3.14318858e-01,3.14318817e-01,3.14318872e-01,3.14318970e-01,3.14318899e-01,3.14318815e-01,3.14318813e-01,3.14318838e-01,3.14318779e-01
8.62800000e-07,3.14318731e-01,3.14318858e-01,3.14318817e-01,3.14318873e-01,3.14318970e-01,3.14318899e-01,3.14318814e-01,3.14318813e-01,3.14318837e-01,3.14318778e-01
8.72800000e-07,3.14318730e-01,3.14318859e-01,3.14318817e-01,3.14318874e-01,3.14318970e-01,3.14318899e-01,3.14318814e-01,3.14318813e-01,3.14318837e-01,3.14318779e-01
8.82800000e-07,3.14318730e-01,3.14318859e-01,3.14318817e-01,3.14318874e-01,3.14318970e-01,3.14318898e-01,3.14318813e-01,3.14318812e-01,3.14318837e-01,3.14318779e-01
8.92800000e-07,3.14318731e-01,3.14318859e-01,3.14318817e-01,3.14318874e-01,3.14318970e-01,3.14318898e-01,3.14318813e-01,3.14318812e-01,3.14318837e-01,3.14318779e-01
9.02800000e-07,3.14318731e-01,3.14318860e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318898e-01,3.14318813e-01,3.14318812e-01,3.14318837e-01,3.14318779e-01
9.12800000e-07,3.14318730e-01,3.14318861e-01,3.14318817e-01,3.14318875e-01,3.14318969e-01,3.14318899e-01,3.14318812e-01,3.14318812e-01,3.14318837e-01,3.14318779e-01
9.22800000e-07,3.14318731e-01,3.14318861e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318899e-01,3.14318812e-01,3.14318812e-01,3.14318837e-01,3.14318778e-01
9.32800000e-07,3.14318731e-01,3.14318862e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318898e-01,3.14318812e-01,3.14318811e-01,3.14318837e-01,3.14318778e-01
9.42800000e-07,3.14318730e-01,3.14318862e-01,3.14318817e-01,3.14318875e-01,3.14318969e-01,3.14318899e-01,3.14318812e-01,3.14318811e-01,3.14318837e-01,3.14318779e-01
9.52800000e-07,3.14318731e-01,3.14318862e-01,3.14318817e-01,3.14318874e-01,3.14318970e-01,3.14318899e-01,3.14318812e-01,3.14318811e-01,3.14318837e-01,3.14318780e-01
9.62800000e-07,3.14318730e-01,3.14318862e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318899e-01,3.14318812e-01,3.14318810e-01,3.14318837e-01,3.14318779e-01
9.72800000e-07,3.14318730e-01,3.14318862e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318899e-01,3.14318811e-01,3.14318809e-01,3.14318836e-01,3.14318779e-01
9.82800000e-07,3.14318731e-01,3.14318863e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318899e-01,3.14318811e-01,3.14318808e-01,3.14318836e-01,3.14318778e-01
9.92800000e-07,3.14318731e-01,3.14318863e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318898e-01,3.14318811e-01,3.14318808e-01,3.14318836e-01,3.14318779e-01
1.00280000e-06,3.14318731e-01,3.14318863e-01,3.14318817e-01,3.14318875e-01,3.14318970e-01,3.14318899e-01,3.14318811e-01,3.14318808e-01,3.14318836e-01,3.14318780e-01
1.01280000e-06,3.14318731e-01,3.14318863e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318811e-01,3.14318807e-01,3.14318836e-01,3.14318780e-01
1.02280000e-06,3.14318732e-01,3.14318863e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318810e-01,3.14318807e-01,3.14318835e-01,3.14318779e-01
1.03280000e-06,3.14318731e-01,3.14318864e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318810e-01,3.14318807e-01,3.14318835e-01,3.14318779e-01
1.04280000e-06,3.14318731e-01,3.14318864e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318810e-01,3.14318807e-01,3.14318835e-01,3.14318779e-01
1.05280000e-06,3.14318731e-01,3.14318864e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318809e-01,3.14318807e-01,3.14318835e-01,3.14318779e-01
1.06280000e-06,3.14318731e-01,3.14318865e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318809e-01,3.14318807e-01,3.14318835e-01,3.14318779e-01
1.07280000e-06,3.14318730e-01,3.14318865e-01,3.14318818e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318809e-01,3.14318806e-01,3.14318835e-01,3.14318779e-01
1.08280000e-06,3.14318731e-01,3.14318865e-01,3.14318818e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318808e-01,3.14318806e-01,3.14318835e-01,3.14318779e-01
1.09280000e-06,3.14318731e-01,3.14318866e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318808e-01,3.14318805e-01,3.14318835e-01,3.14318779e-01
1.10280000e-06,3.14318731e-01,3.14318866e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318808e-01,3.14318805e-01,3.14318835e-01,3.14318779e-01
1.11280000e-06,3.14318731e-01,3.14318867e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318807e-01,3.14318805e-01,3.14318834e-01,3.14318779e-01
1.12280000e-06,3.14318732e-01,3.14318867e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318807e-01,3.14318806e-01,3.14318834e-01,3.14318779e-01
1.13280000e-06,3.14318731e-01,3.14318868e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318806e-01,3.14318805e-01,3.14318834e-01,3.14318779e-01
1.14280000e-06,3.14318730e-01,3.14318869e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318806e-01,3.14318805e-01,3.14318834e-01,3.14318779e-01
1.15280000e-06,3.14318731e-01,3.14318869e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318806e-01,3.14318805e-01,3.14318833e-01,3.14318779e-01
1.16280000e-06,3.14318731e-01,3.14318870e-01,3.14318817e-01,3.14318875e-01,3.14318969e-01,3.14318899e-01,3.14318805e-01,3.14318805e-01,3.14318833e-01,3.14318779e-01
1.17280000e-06,3.14318730e-01,3.14318871e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318805e-01,3.14318805e-01,3.14318832e-01,3.14318779e-01
1.18280000e-06,3.14318730e-01,3.14318872e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318805e-01,3.14318805e-01,3.14318832e-01,3.14318779e-01
1.19280000e-06,3.14318731e-01,3.14318873e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318804e-01,3.14318805e-01,3.14318832e-01,3.14318780e-01
1.20280000e-06,3.14318730e-01,3.14318874e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318804e-01,3.14318805e-01,3.14318831e-01,3.14318780e-01
1.21280000e-06,3.14318730e-01,3.14318874e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318804e-01,3.14318804e-01,3.14318831e-01,3.14318780e-01
1.22280000e-06,3.14318731e-01,3.14318875e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318804e-01,3.14318804e-01,3.14318830e-01,3.14318780e-01
1.23280000e-06,3.14318731e-01,3.14318876e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318804e-01,3.14318803e-01,3.14318830e-01,3.14318779e-01
1.24280000e-06,3.14318730e-01,3.14318876e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318804e-01,3.14318803e-01,3.14318830e-01,3.14318779e-01
1.25280000e-06,3.14318730e-01,3.14318876e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318803e-01,3.14318803e-01,3.14318829e-01,3.14318779e-01
1.26280000e-06,3.14318730e-01,3.14318876e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318803e-01,3.14318803e-01,3.14318829e-01,3.14318779e-01
1.27280000e-06,3.14318731e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318802e-01,3.14318803e-01,3.14318829e-01,3.14318779e-01
1.28280000e-06,3.14318731e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318802e-01,3.14318803e-01,3.14318828e-01,3.14318779e-01
1.29280000e-06,3.14318730e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318802e-01,3.14318803e-01,3.14318828e-01,3.14318779e-01
1.30280000e-06,3.14318730e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318801e-01,3.14318803e-01,3.14318828e-01,3.14318779e-01
1.31280000e-06,3.14318730e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318801e-01,3.14318803e-01,3.14318828e-01,3.14318779e-01
1.32280000e-06,3.14318731e-01,3.14318877e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318801e-01,3.14318803e-01,3.14318828e-01,3.14318779e-01
1.33280000e-06,3.14318732e-01,3.14318878e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318801e-01,3.14318803e-01,3.14318828e-01,3.14318778e-01
1.34280000e-06,3.14318732e-01,3.14318878e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318801e-01,3.14318802e-01,3.14318827e-01,3.14318779e-01
1.35280000e-06,3.14318731e-01,3.14318878e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318801e-01,3.14318802e-01,3.14318827e-01,3.14318778e-01
1.36280000e-06,3.14318730e-01,3.14318879e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318800e-01,3.14318802e-01,3.14318827e-01,3.14318778e-01
1.37280000e-06,3.14318731e-01,3.14318879e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318800e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.38280000e-06,3.14318730e-01,3.14318879e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318800e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.39280000e-06,3.14318730e-01,3.14318880e-01,3.14318816e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318799e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.40280000e-06,3.14318731e-01,3.14318880e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318799e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.41280000e-06,3.14318731e-01,3.14318881e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318798e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.42280000e-06,3.14318731e-01,3.14318881e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318798e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.43280000e-06,3.14318731e-01,3.14318881e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318797e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.44280000e-06,3.14318731e-01,3.14318881e-01,3.14318816e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318797e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.45280000e-06,3.14318731e-01,3.14318881e-01,3.14318816e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318796e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.46280000e-06,3.14318731e-01,3.14318881e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318796e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.47280000e-06,3.14318731e-01,3.14318882e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318796e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.48280000e-06,3.14318731e-01,3.14318882e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318796e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.49280000e-06,3.14318731e-01,3.14318882e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318795e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.50280000e-06,3.14318731e-01,3.14318883e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318795e-01,3.14318802e-01,3.14318826e-01,3.14318780e-01
1.51280000e-06,3.14318731e-01,3.14318883e-01,3.14318818e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318794e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.52280000e-06,3.14318731e-01,3.14318884e-01,3.14318818e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318794e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.53280000e-06,3.14318730e-01,3.14318884e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318794e-01,3.14318801e-01,3.14318826e-01,3.14318779e-01
1.54280000e-06,3.14318730e-01,3.14318885e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318794e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.55280000e-06,3.14318730e-01,3.14318886e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318794e-01,3.14318802e-01,3.14318826e-01,3.14318779e-01
1.56280000e-06,3.14318730e-01,3.14318887e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318794e-01,3.14318802e-01,3.14318825e-01,3.14318779e-01
1.57280000e-06,3.14318731e-01,3.14318888e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318899e-01,3.14318793e-01,3.14318802e-01,3.14318825e-01,3.14318779e-01
1.58280000e-06,3.14318732e-01,3.14318888e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318793e-01,3.14318802e-01,3.14318825e-01,3.14318779e-01
1.59280000e-06,3.14318732e-01,3.14318889e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318793e-01,3.14318802e-01,3.14318825e-01,3.14318779e-01
1.60280000e-06,3.14318731e-01,3.14318889e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318899e-01,3.14318793e-01,3.14318802e-01,3.14318824e-01,3.14318779e-01
1.61280000e-06,3.14318731e-01,3.14318889e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318792e-01,3.14318801e-01,3.14318823e-01,3.14318779e-01
1.62280000e-06,3.14318731e-01,3.14318890e-01,3.14318817e-01,3.14318876e-01,3.14318969e-01,3.14318898e-01,3.14318792e-01,3.14318801e-01,3.14318823e-01,3.14318778e-01
1.63280000e-06,3.14318731e-01,3.14318890e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318792e-01,3.14318801e-01,3.14318822e-01,3.14318778e-01
1.64280000e-06,3.14318731e-01,3.14318891e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318791e-01,3.14318801e-01,3.14318821e-01,3.14318779e-01
1.65280000e-06,3.14318731e-01,3.14318892e-01,3.14318817e-01,3.14318876e-01,3.14318970e-01,3.14318898e-01,3.14318791e-01,3.14318801e-01,3.14318820e-01,3.14318779e-01
